,names,scores,logfoldchanges,pvals,pvals_adj
213,EYS,6.4560614,2.806187,1.6744124128489314e-09,1.0335664876549363e-08
214,PPFIBP2,6.4246025,2.9859946,1.9668941753883837e-09,1.206125704010381e-08
215,ASPN,6.4029164,3.3793018,2.202079083620015e-09,1.3445724336317654e-08
216,GSE1,6.3569965,1.9666994,2.7320511394268044e-09,1.6568468505053278e-08
217,DANT2,6.3203664,1.6186934,3.23246626259889e-09,1.9465601385894578e-08
218,TRANK1,6.3154287,1.9620368,3.365869844092993e-09,2.022351161017936e-08
219,FLI1,6.309067,2.66579,3.5141968614659673e-09,2.1073388561878132e-08
220,PRLR,6.303851,5.789697,3.6514244568833065e-09,2.1853515504718286e-08
221,ADAMTS9,6.290803,2.5689206,3.837381900630623e-09,2.2921676177471605e-08
222,RWDD3,6.283821,3.2056992,4.0070697569684456e-09,2.3888686090751003e-08
223,C1QTNF1,6.250932,3.4394288,4.730435719008294e-09,2.7998747877011826e-08
224,LINC02268,6.243051,4.931591,4.943305188404241e-09,2.9178154819746914e-08
225,APP,6.237704,1.4519297,4.896323334205643e-09,2.8924726605704083e-08
226,CTNNA3,6.2219834,2.724038,5.432834050321032e-09,3.190079227138122e-08
227,NLGN4X,6.2215123,3.3259141,5.4721082625678165e-09,3.209724263671054e-08
228,AC046134.2,6.206427,2.4487636,5.853894208745029e-09,3.424192782660349e-08
229,DAAM2,6.2056556,2.368805,5.868342971383491e-09,3.431708390464892e-08
230,IL7,6.177068,2.2668784,6.753854539689299e-09,3.9270514302900575e-08
231,NALCN,6.1470942,2.9535263,7.901848298025859e-09,4.563620654534515e-08
232,NEO1,6.119448,1.7789603,8.917966050119016e-09,5.1310259682191204e-08
233,SARDH,6.1162024,5.591615,9.28243578845038e-09,5.329385623762515e-08
234,NGF,6.102209,2.5003068,9.822030018483933e-09,5.6316473720954404e-08
235,ADAMTS9-AS2,6.0919156,1.6252902,1.014424660426461e-08,5.80398143494798e-08
236,SLC1A2,6.0752974,3.112115,1.1262361936586824e-08,6.412907311953475e-08
237,GATA6,6.071078,2.5473351,1.1457714008001175e-08,6.513765089808514e-08
238,PIGN,6.0625825,1.9693502,1.1867909953629933e-08,6.738031798931435e-08
239,GUCY1B1,6.056201,2.852495,1.2359841868249645e-08,7.004345904406591e-08
240,AL138828.1,6.0493536,3.422983,1.283453972417173e-08,7.261843531534e-08
241,WDR66,6.0366387,4.2537904,1.3696580562956508e-08,7.721069232177691e-08
242,SPRY1,6.0188346,2.1822639,1.4732218362936413e-08,8.287452533441983e-08
243,PLXND1,6.017752,2.9238071,1.4941796504292523e-08,8.398738774260782e-08
244,MIRLET7BHG,6.0176163,1.8200933,1.4755246295933269e-08,8.298229781536665e-08
245,NDRG2,5.9792604,3.1039038,1.803770965008681e-08,1.0059834739569872e-07
246,RYR2,5.970962,2.5925665,1.8718320618536157e-08,1.0412338971307116e-07
247,NT5DC1,5.9416533,2.1354704,2.150344310651921e-08,1.1890661010216554e-07
248,PPP1R12B,5.9339437,1.4538963,2.1974572034639074e-08,1.2144915533783514e-07
249,RASGEF1B,5.9236565,3.21139,2.3678761306303296e-08,1.3049790733805393e-07
250,EDA,5.9229035,2.359373,2.3589539853289103e-08,1.3003961249715465e-07
251,MSI2,5.913688,1.5995759,2.4385523140169402e-08,1.3428946025110238e-07
252,CTNND1,5.9089756,1.585412,2.497323774435233e-08,1.3742376796788528e-07
253,ZBTB46,5.9033074,2.5833168,2.601589692388397e-08,1.4290084365670285e-07
254,NR2F2,5.8982434,2.3173795,2.6597135123726787e-08,1.4594395230122753e-07
255,HOXB3,5.88859,2.5209928,2.793423644558006e-08,1.530459290595347e-07
256,MTUS1,5.8735104,1.7010913,2.9665681443270364e-08,1.619116500049605e-07
257,GLIS3,5.862172,1.548561,3.118698167588501e-08,1.6973950128367464e-07
258,LIMS1,5.8574452,1.4738477,3.190783578092045e-08,1.7357474137139984e-07
259,AC012459.1,5.843934,3.139608,3.481091047493357e-08,1.8874466857761705e-07
260,MYLK,5.8099575,1.9247191,4.0493613738180364e-08,2.1773948169547134e-07
261,CD74,5.8008475,3.3362842,4.28746203634475e-08,2.297933914205869e-07
262,SNHG14,5.7984214,1.3569738,4.2273802852294684e-08,2.2673544657703903e-07
263,C11orf58,5.7890778,1.8649976,4.482099398808386e-08,2.394472832786423e-07
264,RNF150,5.784034,2.3480744,4.610521324020918e-08,2.460015408616685e-07
265,PDE8A,5.7746634,1.4623957,4.751512482737832e-08,2.529578790462514e-07
266,RIN2,5.7673974,1.1888564,4.8739186361046626e-08,2.591527677476528e-07
267,DAPK1,5.7654862,1.6731492,4.993417064118315e-08,2.6511224442424647e-07
268,ANGPT1,5.7556643,2.2264366,5.2645251082488896e-08,2.7888457613954836e-07
269,NRIP1,5.7515807,1.5574048,5.3232509744725055e-08,2.817171616401491e-07
270,SDCCAG8,5.7399545,1.2941252,5.5879071614101884e-08,2.9543165968757415e-07
271,NHSL1,5.722776,1.8365246,6.147236400909833e-08,3.229332125945871e-07
272,PTGIS,5.695622,1.6648605,6.959082795110833e-08,3.6388825032518094e-07
273,AL445250.1,5.688247,2.788707,7.307177523235558e-08,3.811605809006648e-07
274,LINC02388,5.6823215,4.759254,7.566753254429658e-08,3.9402976393392326e-07
275,PRAM1,5.6612964,6.0081143,8.367880599566057e-08,4.3437625654101797e-07
276,ANO5,5.650348,3.5848854,8.782276297803042e-08,4.5533639489866643e-07
277,PTPRJ,5.6402736,2.4645329,9.159278921015228e-08,4.7373752335323335e-07
278,LDLRAD3,5.6315727,2.1456714,9.510218319492132e-08,4.912963662808703e-07
279,GNG2,5.6298513,2.7551277,9.6358462056679e-08,4.972627982758939e-07
280,SPARC,5.597358,1.6329969,1.1072463917040506e-07,5.673546385591795e-07
281,NKD1,5.591715,3.4806702,1.1566784991605203e-07,5.911299746424737e-07
282,PDE7B,5.5898104,1.8845091,1.1533341753105073e-07,5.897019088068316e-07
283,FLNB,5.586022,1.8240219,1.1742493322401835e-07,5.998237894368389e-07
284,SLC5A3,5.581515,3.3415775,1.2139696124328833e-07,6.181991063645393e-07
285,KIRREL1,5.580191,1.7455236,1.2059763473487133e-07,6.144204512365362e-07
286,CLSTN2,5.5750284,2.3066406,1.2423404397278732e-07,6.32196212375997e-07
287,MEG3,5.5491567,1.1499519,1.3731470632152947e-07,6.956240402454236e-07
288,PLA2R1,5.544618,1.6705397,1.4216702343148672e-07,7.183387489313858e-07
289,LRAT,5.5153356,4.923045,1.6589651748571724e-07,8.331346419118783e-07
290,TMEM132D,5.5077925,3.7173533,1.7143379840325392e-07,8.589313955512562e-07
291,CXCL14,5.5051084,3.3687122,1.7332972262907266e-07,8.680248883834269e-07
292,SEPTIN4-AS1,5.4943423,3.9814034,1.826930926406382e-07,9.134228674716357e-07
293,AC083837.1,5.491025,2.493948,1.8427469017858378e-07,9.206864995781805e-07
294,AL592430.1,5.4879007,7.8143,1.8869865781675315e-07,9.414737129414739e-07
295,MEG8,5.456062,1.1560683,2.1189247217535514e-07,1.050594722156836e-06
296,ARHGEF17,5.4274464,2.32328,2.4741386525131437e-07,1.219665040563031e-06
