,0
USP13,0.000194673920197
OSMR-AS1,0.0001946016168000049
MTSS1,0.00019442427541127203
CSF2RA,0.00019439656506555002
H2AFY2,0.00019432150110759998
CYP2U1,0.0001942702984603
EIF2S3B,0.0001942664652858499
PLOD2,0.0001941008831490224
ACSM3,0.0001936593915508
SUCLG2-AS1,0.0001935868960751
THEMIS,0.00019331073257485
OXR1,0.00019315220421962378
CCDC194,0.00019309435787897596
NOVA1,0.00019306422700165001
TRPC1,0.00019303267529748822
GABBR1,0.00019302132698279997
EFS,0.00019293852231415
GLIS3,0.00019277716667195
CPLANE1,0.0001927721681355892
SIGLEC11,0.0001923477509769
C9orf139,0.00019204731449007804
PAK5,0.0001918505786083
TMED6,0.0001917780838792
CGNL1,0.0001914539285341
LCP1,0.00019142511804425
CNTN6,0.00019130595502249063
ZBTB20-AS5,0.00019113683401787894
CD180,0.0001911048743468
PIK3R5,0.0001909303787622
AP002989.1,0.00019089425221035
P2RY8,0.0001908031930969969
C2CD2,0.00019079552381895
PDK4,0.0001907708623280325
ME3,0.00019066659548048543
ZNF467,0.00019060225258
COG6,0.00019059533109875
PRKCB,0.00019043304204645
TCTEX1D1,0.00019043024143984276
CHPT1,0.00019038037804155
TNFRSF18,0.0001903714008753
RASSF8-AS1,0.0001900922053269
GABRB2,0.00019000477026735
MACROD2,0.0001898737602213
CYYR1,0.00018981294076135793
ZNRF3,0.00018973400330025514
SEC16B,0.00018959675699415
KIAA0825,0.00018957870903834999
HS3ST2,0.00018945297951645
AAMDC,0.0001893938226918
IGLV10-54,0.0001884014484073665
GBE1,0.00018833682209081585
TSTD3,0.0001882653400147
SLC25A27,0.0001882406163934329
SOS1,0.00018823624982725002
KCNMA1,0.00018815575446264998
SMIM11B,0.0001881308246701
NPL,0.000188030929337
CD300LF,0.00018795527197985
RHOT1,0.0001879552269265
CHN1,0.0001879021742211585
SHC3,0.00018787805275075
APLF,0.00018774292354635
PDE3A,0.00018771721602486616
MAGI2-AS3,0.00018759131621175
PAG1,0.00018732277938340001
PTGIR,0.0001872755244458
TECTA,0.00018689631625460002
F13A1,0.000186778071327
PCMTD1,0.00018643793875620002
BX284613.2,0.00018643641241525
ADAMTS9,0.00018624357283629999
XYLT2,0.00018604966575222901
SMARCA1,0.00018595712472100002
APOL4,0.0001856944499519827
FBXO17,0.00018555745245799998
ZSWIM5,0.0001854862411301
FES,0.0001853664623369
ZNF84,0.0001852552815880374
TNFSF13B,0.00018517043104541485
TNRC6B,0.0001850135370534
PANX2,0.00018494935653300053
CLEC5A,0.0001848870701859
ROR1,0.00018480737454929267
TRPV4,0.0001847360789311
SCPEP1,0.00018470962950585
DET1,0.00018442489189643446
ZCWPW2,0.00018432366213545
RIC3,0.0001842753643959
RNF144A,0.00018361318501255
GPR137B,0.0001834100459513467
TMEM26-AS1,0.0001833299746468
IL10RA,0.00018332536598765
PRICKLE2,0.00018325304519545987
PGM5,0.00018316953015765
GSTT2B,0.00018314978384485
TENM4,0.00018314194867705
FILIP1,0.0001830384727524
TRPS1,0.0001827007243763
GRK3,0.00018250630916164998
ZFHX4,0.00018232529662560792
PLCB4,0.00018230285319530002
REPS2,0.0001822075876015026
ERG,0.0001820776437415
TRPC4,0.00018203524550158647
BCL9,0.00018193536648385
FNDC3B,0.000181893307775801
CD37,0.00018156732805675
HFM1,0.00018137748442845
STAT4,0.00018134965455185
SPAG16,0.0001813048500271
SRGAP2C,0.0001812753081616
ELP3,0.000180946800327
CCDC146,0.00018093390400143007
CRBN,0.00018092298533915
SH3BGRL,0.000180854721226
LDLRAD4,0.0001808221170621
SLA,0.000180610313509
BCAS3,0.00018059840483565
PLIN5,0.0001805347642888
TMEM233,0.0001799364819147071
RERG,0.0001797283057382
SRGAP3,0.0001797176639909
IL3RA,0.00017956811348255
NOD2,0.0001793104478893
IFI44L,0.00017928671278240002
ITPR1,0.00017917733309495
ITGA7,0.0001789558515951326
SLAIN1,0.0001788721348409
BAZ2B,0.00017864387146355
TTC39C,0.00017835180050605
ZNF737,0.00017807992966070003
DKK3,0.0001778769254423
PLXDC1,0.00017780162193579564
TFEC,0.0001777387273272584
PRKG1,0.00017756734734500001
SDCCAG8,0.00017736183040255
PLXNC1,0.00017725242462894998
COL22A1,0.00017717151022890232
PIK3C2G,0.00017693443481298714
SENP6,0.00017689813043117358
FBXL17,0.000176896672284
USP51,0.00017666963090600947
SYTL3,0.00017658347289065
SLFN12L,0.0001764520656516
POU2AF1,0.00017623129053430001
ZNF462,0.0001761260167536
KLHL24,0.0001760370795541
GHR,0.0001754741881928
DUBR,0.00017524904762335002
MARCH1,0.00017485155844995
RUFY3,0.00017465409909199497
CAPS2,0.00017463004865625
JAM3,0.00017454390811984997
SEMA3G,0.0001744892962803
RTN1,0.000174433157636
LRATD1,0.000174306768916378
ST8SIA4,0.00017413251984685
RNF43,0.00017408901470483524
ZFP28,0.0001739734471427427
RBM26,0.0001739581227448
TFDP2,0.00017324462918345
LYPLAL1,0.00017320593890755
DTNA,0.00017295037066292738
DLC1,0.0001729321309439
MSC-AS1,0.00017285238070177146
SAMSN1,0.00017283567696025799
PDGFRA,0.00017281785590696894
ZNF804A,0.0001728051179085
CX3CR1,0.0001726218889819925
ZNF781,0.0001725649127983
ZNF280D,0.0001723798765725213
CDC14A,0.00017219203911975
C7orf50,0.00017202517285635
GOLIM4,0.00017189713099045
PGR,0.00017181693236398963
MPPED2,0.00017177706055857721
ABCC4,0.00017168228305345
SGIP1,0.00017166751182301536
RANBP17,0.0001716599637033
MSMO1,0.00017151450005140732
ERC1,0.0001713819967141323
